id,index,lat,lon,yEdId,domain,refName1,type1,refName2,type2
Rwy_01_001,0,39.6694503,-75.60384,n0,Rwy,RW01 ,Entry,RW19 ,End
Rwy_01_002,1,39.6709781,-75.6036469,n1,Rwy,,,,
Rwy_01_003,2,39.6716966,-75.6035718,n2,Rwy,,,,
Rwy_01_004,3,39.6748924,-75.6031963,n3,Rwy,,,,
Rwy_01_005,4,39.6755035,-75.6031212,n4,Rwy,,,,
Rwy_01_02,5,39.6811185,-75.6024989,n5,Rwy,,,,
Rwy_01_006,6,39.6822662,-75.602338,n6,Rwy,,,,
Rwy_01_007,7,39.6872201,-75.6017693,n7,Rwy,,,,
Rwy_01_008,8,39.6882604,-75.601662,n8,Rwy,RW19 ,Entry,RW01 ,End
Rwy_02_001,9,39.6823075,-75.5955251,n9,Rwy,RW27 ,Entry,RW09 ,End
Rwy_02_002,10,39.6819029,-75.5978748,n10,Rwy,,,,
Rwy_02_003,11,39.6813662,-75.6011041,n11,Rwy,,,,
Rwy_02_004,12,39.6808873,-75.6039044,n12,Rwy,,,,
Rwy_02_005,13,39.6798716,-75.6099769,n13,Rwy,,,,
Rwy_02_006,14,39.6796239,-75.6114467,n14,Rwy,,,,
Rwy_02_03,15,39.6790459,-75.6148907,n15,Rwy,,,,
Rwy_02_007,16,39.6787486,-75.6166395,n16,Rwy,,,,
Rwy_02_008,17,39.6781046,-75.6204268,n17,Rwy,RW09 ,Entry,RW27 ,End
Rwy_03_001,18,39.6721314,-75.6045014,n18,Rwy,RW32 ,Entry,RW14 ,End
Rwy_03_002,19,39.6730315,-75.6058533,n19,Rwy,,,,
Rwy_03_003,20,39.6751373,-75.6089968,n20,Rwy,,,,
Rwy_03_004,21,39.6771521,-75.6120438,n21,Rwy,,,,
Rwy_03_005,22,39.6801908,-75.6165714,n22,Rwy,RW14 ,Entry,RW32 ,End
Txy_B_001,23,39.6694318,-75.6025639,n23,Txy,,,,
Txy_A_B,24,39.6727681,-75.6022099,n24,Txy,,,,
Txy_A_A7,25,39.6731851,-75.6017539,n25,Txy,,,,
Txy_B_D,26,39.6748037,-75.6017807,n26,Txy,,,,
Txy_A7_001,27,39.6726401,-75.6009063,n27,Txy,,,,
Txy_A_A4,28,39.6778615,-75.596529,n28,Txy,,,,
Txy_A_A3,29,39.6790753,-75.5951611,n29,Txy,,,,
Txy_A_A2,30,39.6795377,-75.5947319,n30,Txy,,,,
Txy_A_A1,31,39.6800167,-75.5948338,n31,Txy,,,,
Txy_A_N,32,39.6812263,-75.5951664,n32,Txy,,,,
Txy_N_N1,33,39.680541,-75.5974517,n33,Txy,,,,
Txy_A_C,34,39.6759107,-75.5986935,n34,Txy,,,,
Txy_C_N,35,39.6774388,-75.6009555,n35,Txy,,,,
Txy_B_C,36,39.6775626,-75.6014544,n36,Txy,,,,
Txy_N_001,37,39.6809208,-75.5969423,n37,Txy,,,,
Txy_B_K,38,39.6824855,-75.6010621,n38,Txy,,,,
Txy_B1_001,39,39.688232,-75.6010084,n39,Txy,,,,
Txy_B2_001,40,39.6867459,-75.6,n40,Txy,,,,
Txy_B_002,41,39.6881742,-75.6004399,n41,Txy,,,,
Txy_F_001,42,39.669475,-75.6047207,n42,Txy,,,,
Txy_F_002,43,39.6699127,-75.605182,n43,Txy,,,,
Txy_F_F1,44,39.6710028,-75.6050747,n44,Txy,,,,
Txy_F_F2,45,39.6712753,-75.6054073,n45,Txy,,,,
Txy_D_F,46,39.6721837,-75.6068128,n46,Txy,,,,
Txy_F_G1,47,39.67277,-75.607714,n47,Txy,,,,
Txy_F_H,48,39.6743143,-75.6099671,n48,Txy,,,,
Txy_F_F3,49,39.6763374,-75.6129926,n49,Txy,,,,
Txy_F_J,50,39.6781953,-75.6158143,n50,Txy,,,,
Txy_E_J,51,39.6771879,-75.6169944,n51,Txy,,,,
Txy_E_001,52,39.6765108,-75.6159967,n52,Txy,,,,
Txy_J_L,53,39.6776256,-75.6166619,n53,Txy,,,,
Txy_L_001,54,39.6772375,-75.6202667,n54,Txy,,,,
Txy_L_002,55,39.6771054,-75.6197732,n55,Txy,,,,
Txy_E_L,56,39.6774935,-75.61737,n56,Txy,,,,
Txy_F_003,57,39.6794669,-75.6172734,n57,Txy,,,,
Txy_K_001,58,39.6788312,-75.620629,n58,Txy,,,,
Txy_K_002,59,39.6802928,-75.6198565,n59,Txy,,,,
Txy_K_K6,60,39.6811432,-75.6153182,n60,Txy,,,,
Txy_K_K5,61,39.6803341,-75.6137518,n61,Txy,,,,
Txy_K_K4,62,39.6813249,-75.6079153,n62,Txy,,,,
Txy_K4_001,63,39.6820267,-75.6080226,n63,Txy,,,,
Txy_K_M,64,39.682035,-75.6038061,n64,Txy,,,,
Txy_K_003,65,39.683191,-75.5968217,n65,Txy,,,,
Txy_M_M1,66,39.6873077,-75.6031682,n66,Txy,,,,
Txy_M_001,67,39.6883315,-75.6030395,n67,Txy,,,,
Txy_H_001,68,39.6732541,-75.611129,n68,Txy,,,,
Parking_01_001,69,39.6750137,-75.6137202,n69,Park,,,,
Parking_02_001,70,39.6757796,-75.6148869,n70,Park,,,,
