n1.id,n1.index,n1.lat,n1.lon,n2.id,n2.index,n2.lat,n2.lon
Gate_A_005,39,38.8463878995,-77.0428627021,Ramp_02_003,167,38.8456687611,-77.0432919024
Ramp_02_006,170,38.8468859519,-77.0414074379,Ramp_02_007,171,38.8474663365,-77.0417562199
Rwy_01_02,8,38.8559419165,-77.0381947218,Rwy_01_007,7,38.8546648694,-77.0380686875
Gate_B_016,48,38.8515655443,-77.0410796738,Txy_K_013,179,38.8511028215,-77.0397606273
Gate_B_021,52,38.8525723677,-77.0408247401,Txy_K_001,152,38.8533772218,-77.0399926629
Ramp_01_006,164,38.8472821632,-77.0437708951,Ramp_02_001,165,38.8478479459,-77.0430829414
Txy_M_005,145,38.8544452891,-77.0339517777,Rwy_03_010,29,38.8543217919,-77.0333854436
Txy_K_017,183,38.8548014016,-77.0401341871,Txy_K_016,182,38.8542443271,-77.0400791526
Gate_C_044,72,38.8559910709,-77.0415945835,Txy_N_K,149,38.8555025997,-77.0403236505
Ramp_01_004,162,38.8468879408,-77.0443961503,Ramp_01_005,163,38.846479375,-77.0443099699
Rwy_03_008,27,38.8504269928,-77.0357691311,Txy_H_003,139,38.8499661287,-77.0350822014
Txy_H_001,137,38.8511246963,-77.0368136037,Rwy_01_004,4,38.8516060838,-77.0377581052
Gate_B_014,47,38.8509466949,-77.0413224102,Txy_K_013,179,38.8511028215,-77.0397606273
Ramp_02_003,167,38.8456687611,-77.0432919024,Ramp_02_002,166,38.8461878685,-77.0439233514
Txy_C_001,90,38.8427731967,-77.0377452892,Parking_Holding_102,89,38.8424967415,-77.037784458
Gate_A_009,43,38.8471007355,-77.042371074,Ramp_02_007,171,38.8474663365,-77.0417562199
Txy_M_004,144,38.8543161136,-77.0343854311,Txy_M_005,145,38.8544452891,-77.0339517777
Ramp_03_053,204,38.85494202,-77.0426039249,Ramp_03_054,205,38.8550693872,-77.0420765932
Ramp_03_052,201,38.8529694184,-77.0417994189,Gate_B_024,56,38.8534059456,-77.0423946505
Rwy_01_007,7,38.8546648694,-77.0380686875,Rwy_01_006,6,38.8529293442,-77.0378939973
Parking_04_001,79,38.8576807209,-77.0430386679,Ramp_04_001,192,38.8582388791,-77.0427314644
Ramp_02_006,170,38.8468859519,-77.0414074379,Ramp_02_010,172,38.8465230789,-77.0412038463
Rwy_03_006,25,38.8489512828,-77.0366720479,Rwy_03_007,26,38.8493911766,-77.036408717
Txy_J_L,158,38.8570061333,-77.0397070371,Txy_L_001,127,38.8568881243,-77.0402108788
Rwy_01_006,6,38.8529293442,-77.0378939973,Rwy_01_005,5,38.8526315524,-77.037862653
Rwy_02_002,12,38.8522812759,-77.0346360933,Rwy_03_009,28,38.8508423846,-77.0355155072
Rwy_03_008,27,38.8504269928,-77.0357691311,Rwy_03_009,28,38.8508423846,-77.0355155072
Txy_G_K,148,38.8514913329,-77.0398037636,Txy_G_J,110,38.851534837,-77.0391610594
Txy_K_016,182,38.8542443271,-77.0400791526,Txy_K_015,181,38.8537077712,-77.040025349
Rwy_01_001,0,38.8425691709,-77.0368570918,Rwy_01_002,1,38.8439651306,-77.036987973
Rwy_01_003,3,38.8488102479,-77.0374799783,Rwy_01_03,2,38.8478224593,-77.0373643588
Rwy_03_005,24,38.8469840155,-77.037873428,Rwy_03_004,23,38.8458135118,-77.038589492
Ramp_01_001,159,38.8451703972,-77.0466832864,Gate_01_001,30,38.8457472253,-77.0472090455
Txy_F_004,134,38.8501118691,-77.0336035269,Rwy_02_001,11,38.8504375726,-77.0328291042
Gate_B_027,65,38.8544856145,-77.041979293,Ramp_03_054,205,38.8550693872,-77.0420765932
Txy_P_D,154,38.8473441334,-77.0390406435,Txy_C_P,99,38.8456833614,-77.0402017031
Txy_J_001,105,38.8444562903,-77.0384475219,Rwy_03_004,23,38.8458135118,-77.038589492
Rwy_03_001,20,38.8423348992,-77.0407186798,Txy_B_001,93,38.843410275,-77.0410134902
Rwy_02_004,14,38.8536998263,-77.0360137075,Rwy_2_005,15,38.854761042,-77.0370455014
Rwy_02_002,12,38.8522812759,-77.0346360933,Rwy_02_001,11,38.8504375726,-77.0328291042
