n1.id,n1.index,n1.lat,n1.lon,n2.id,n2.index,n2.lat,n2.lon
Rwy_01_001,0,41.2911545,-95.894639,Rwy_01_002,1,41.2970712,-95.894639
Rwy_01_003,2,41.299844,-95.894639,Rwy_01_002,1,41.2970712,-95.894639
Rwy_01_02,3,41.301714,-95.8945746,Rwy_01_003,2,41.299844,-95.894639
Rwy_01_02,3,41.301714,-95.8945746,Rwy_01_004,4,41.3054376,-95.8945746
Rwy_01_03,5,41.3073718,-95.8945746,Rwy_01_004,4,41.3054376,-95.8945746
Rwy_01_003,2,41.299844,-95.894639,Rwy_01_001,0,41.2911545,-95.894639
Rwy_01_005,6,41.3088708,-95.8945961,Rwy_01_006,7,41.3132871,-95.8945531
Rwy_02_001,8,41.2928151,-95.8861123,Rwy_02_002,9,41.2976838,-95.8907686
Rwy_02_002,9,41.2976838,-95.8907686,Rwy_01_02,3,41.301714,-95.8945746
Rwy_01_02,3,41.301714,-95.8945746,Rwy_02_003,10,41.3032776,-95.8960901
Rwy_02_003,10,41.3032776,-95.8960901,Rwy_02_004,11,41.3056955,-95.8983432
Rwy_02_005,12,41.3082422,-95.9007894,Rwy_02_004,11,41.3056955,-95.8983432
Rwy_02_006,13,41.3106277,-95.9030424,Rwy_02_005,12,41.3082422,-95.9007894
Rwy_02_006,13,41.3106277,-95.9030424,Rwy_02_007,14,41.3137383,-95.9060036
Rwy_03_001,15,41.2947337,-95.8825289,Rwy_03_002,16,41.2996023,-95.8872496
Rwy_03_003,17,41.3025845,-95.8900176,Rwy_03_002,16,41.2996023,-95.8872496
Rwy_03_004,18,41.3060501,-95.8932792,Rwy_03_003,17,41.3025845,-95.8900176
Rwy_01_03,5,41.3073718,-95.8945746,Rwy_03_004,18,41.3060501,-95.8932792
Rwy_01_03,5,41.3073718,-95.8945746,Rwy_03_005,19,41.3089192,-95.8960258
Rwy_03_006,20,41.3101281,-95.8972059,Rwy_03_005,19,41.3089192,-95.8960258
Rwy_03_007,21,41.3134805,-95.9003388,Rwy_03_006,20,41.3101281,-95.8972059
Txy_F_001,22,41.2911707,-95.8960472,Rwy_01_001,0,41.2911545,-95.894639
Txy_F_001,22,41.2911707,-95.8960472,Txy_F_F1,23,41.2956042,-95.8961116
Txy_F_F1,23,41.2956042,-95.8961116,Txy_D_F,24,41.297039,-95.8960258
Rwy_01_002,1,41.2970712,-95.894639,Txy_D_F,24,41.297039,-95.8960258
Txy_D_F,24,41.297039,-95.8960258,Txy_F_F2,25,41.2979418,-95.8960472
Txy_F_F2,25,41.2979418,-95.8960472,Txy_F_F3,26,41.3000214,-95.8960687
Txy_F_F3,26,41.3000214,-95.8960687,Txy_A_F,27,41.3013997,-95.896058
Txy_A_F,27,41.3013997,-95.896058,Rwy_02_003,10,41.3032776,-95.8960901
Rwy_02_003,10,41.3032776,-95.8960901,Txy_F_S,28,41.3070172,-95.8960365
Rwy_01_004,4,41.3054376,-95.8945746,Txy_F_S,28,41.3070172,-95.8960365
Txy_F_S,28,41.3070172,-95.8960365,Rwy_03_005,19,41.3089192,-95.8960258
Rwy_03_005,19,41.3089192,-95.8960258,Txy_F_K,29,41.3107728,-95.896015
Rwy_03_006,20,41.3101281,-95.8972059,Txy_F_K,29,41.3107728,-95.896015
Txy_F_K,29,41.3107728,-95.896015,Txy_F_Z,30,41.3132871,-95.8959721
Txy_F_Z,30,41.3132871,-95.8959721,Rwy_01_006,7,41.3132871,-95.8945531
Txy_E_001,31,41.2911101,-95.8892291,Rwy_01_001,0,41.2911545,-95.894639
Txy_A_E,32,41.2921146,-95.8873184,Txy_E_001,31,41.2911101,-95.8892291
Txy_A_E,32,41.2921146,-95.8873184,Rwy_02_001,8,41.2928151,-95.8861123
Rwy_01_002,1,41.2970712,-95.894639,Txy_A_D,33,41.2971123,-95.8919962
Txy_A_E,32,41.2921146,-95.8873184,Txy_A_D,33,41.2971123,-95.8919962
Rwy_02_002,9,41.2976838,-95.8907686,Txy_A_D,33,41.2971123,-95.8919962
Txy_A_D,33,41.2971123,-95.8919962,Rwy_01_003,2,41.299844,-95.894639
Txy_A_F,27,41.3013997,-95.896058,Rwy_01_003,2,41.299844,-95.894639
Txy_A_B,34,41.3050835,-95.8995922,Rwy_02_004,11,41.3056955,-95.8983432
Txy_A_B,34,41.3050835,-95.8995922,Txy_A_K,35,41.307606,-95.9019525
Txy_A_K,35,41.307606,-95.9019525,Rwy_02_005,12,41.3082422,-95.9007894
Txy_A_H,36,41.3099632,-95.904211,Txy_A_K,35,41.307606,-95.9019525
Txy_A_H,36,41.3099632,-95.904211,Rwy_02_006,13,41.3106277,-95.9030424
Txy_A_W,37,41.3131384,-95.907215,Txy_A_H,36,41.3099632,-95.904211
Rwy_02_007,14,41.3137383,-95.9060036,Txy_A_W,37,41.3131384,-95.907215
Txy_G_W,38,41.3126548,-95.9080841,Txy_A_W,37,41.3131384,-95.907215
Txy_G_W,38,41.3126548,-95.9080841,Txy_G_H,39,41.3094635,-95.9050907
Txy_G_H,39,41.3094635,-95.9050907,Txy_A_H,36,41.3099632,-95.904211
Txy_A_K,35,41.307606,-95.9019525,Txy_G_K,40,41.3071264,-95.9028591
Txy_G_K,40,41.3071264,-95.9028591,Txy_G_H,39,41.3094635,-95.9050907
Txy_B_G,41,41.3046763,-95.9002949,Txy_G_K,40,41.3071264,-95.9028591
Txy_B_G,41,41.3046763,-95.9002949,Txy_A_B,34,41.3050835,-95.8995922
Txy_A_B,34,41.3050835,-95.8995922,Txy_A_A1,42,41.3033384,-95.8979131
Txy_A_F,27,41.3013997,-95.896058,Txy_A_A1,42,41.3033384,-95.8979131
Rwy_02_001,8,41.2928151,-95.8861123,Txy_T_S,43,41.2940288,-95.8837036
Rwy_03_001,15,41.2947337,-95.8825289,Txy_T_S,43,41.2940288,-95.8837036
Rwy_02_002,9,41.2976838,-95.8907686,Txy_D_S,44,41.2989619,-95.8883921
Txy_T_S,43,41.2940288,-95.8837036,Txy_D_S,44,41.2989619,-95.8883921
Txy_M_S,45,41.301951,-95.8912245,Txy_D_S,44,41.2989619,-95.8883921
Txy_D_S,44,41.2989619,-95.8883921,Rwy_03_002,16,41.2996023,-95.8872496
Txy_M_S,45,41.301951,-95.8912245,Rwy_03_003,17,41.3025845,-95.8900176
Txy_M_S,45,41.301951,-95.8912245,Rwy_01_004,4,41.3054376,-95.8945746
Txy_K_S,46,41.3094947,-95.898445,Txy_F_S,28,41.3070172,-95.8960365
Txy_K_S,46,41.3094947,-95.898445,Rwy_03_006,20,41.3101281,-95.8972059
Rwy_02_005,12,41.3082422,-95.9007894,Txy_K_S,46,41.3094947,-95.898445
Txy_K_S,46,41.3094947,-95.898445,Txy_H_S,47,41.3118479,-95.9006981
Rwy_02_006,13,41.3106277,-95.9030424,Txy_H_S,47,41.3118479,-95.9006981
Txy_H_S,47,41.3118479,-95.9006981,Txy_S_001,48,41.3128472,-95.901492
Txy_S_001,48,41.3128472,-95.901492,Rwy_03_007,21,41.3134805,-95.9003388
