n1.id,n1.index,n1.lat,n1.lon,n2.id,n2.index,n2.lat,n2.lon
Rwy_01_001,0,29.984672,-90.25136,Rwy_01_002,1,29.985936,-90.250973
Rwy_01_003,2,29.987856,-90.250365,Rwy_01_002,1,29.985936,-90.250973
Rwy_01_004,3,29.997752,-90.247189,Rwy_01_003,2,29.987856,-90.250365
Rwy_01_005,4,30.000288,-90.246406,Rwy_01_004,3,29.997752,-90.247189
Rwy_01_006,5,30.002946,-90.245558,Rwy_01_005,4,30.000288,-90.246406
Rwy_02_001,6,29.989307,-90.251335,Rwy_02_002,7,29.990958,-90.258156
Rwy_02_003,8,29.991116,-90.258821,Rwy_02_002,7,29.990958,-90.258156
Rwy_02_004,9,29.992575,-90.264904,Rwy_02_003,8,29.991116,-90.258821
Rwy_02_005,10,29.994034,-90.270988,Rwy_02_004,9,29.992575,-90.264904
Rwy_02_006,11,29.995604,-90.277425,Rwy_02_005,10,29.994034,-90.270988
Rwy_02_007,12,29.996599,-90.281588,Rwy_02_006,11,29.995604,-90.277425
Rwy_01_001,0,29.984672,-90.25136,Txy_S_001,13,29.984993,-90.25262
Txy_S_001,13,29.984993,-90.25262,Txy_S_W,14,29.986201,-90.252212
Txy_S_W,14,29.986201,-90.252212,Rwy_01_002,1,29.985936,-90.250973
Txy_S_W,14,29.986201,-90.252212,Txy_E_S,15,29.988134,-90.251633
Txy_E_S,15,29.988134,-90.251633,Rwy_01_003,2,29.987856,-90.250365
Rwy_02_001,6,29.989307,-90.251335,Txy_E_S,15,29.988134,-90.251633
Rwy_01_004,3,29.997752,-90.247189,Txy_U_S,16,29.998095,-90.248564
Txy_U_S,16,29.998095,-90.248564,Txy_S_T,17,30.000576,-90.24776
Rwy_01_005,4,30.000288,-90.246406,Txy_S_T,17,30.000576,-90.24776
Txy_S_T,17,30.000576,-90.24776,Txy_S_002,18,30.002824,-90.24703
Txy_S_002,18,30.002824,-90.24703,Txy_S_003,19,30.003121,-90.246258
Rwy_01_006,5,30.002946,-90.245558,Txy_S_003,19,30.003121,-90.246258
Rwy_02_001,6,29.989307,-90.251335,Txy_U_S,16,29.998095,-90.248564
Txy_E_S,15,29.988134,-90.251633,Txy_E_F,20,29.989122,-90.255766
Rwy_02_002,7,29.990958,-90.258156,Txy_E_F,20,29.989122,-90.255766
Txy_E_D,21,29.990303,-90.260444,Rwy_02_003,8,29.991116,-90.258821
Txy_E_F,20,29.989122,-90.255766,Txy_E_D,21,29.990303,-90.260444
Rwy_02_004,9,29.992575,-90.264904,Txy_E_C,22,29.991436,-90.26524
Txy_E_D,21,29.990303,-90.260444,Txy_E_C,22,29.991436,-90.26524
Txy_B_E,23,29.992886,-90.27128,Txy_E_C,22,29.991436,-90.26524
Txy_B_E,23,29.992886,-90.27128,Rwy_02_005,10,29.994034,-90.270988
Txy_B_E,23,29.992886,-90.27128,Txy_A_E,24,29.994521,-90.278114
Txy_A_E,24,29.994521,-90.278114,Rwy_02_006,11,29.995604,-90.277425
Txy_E_001,25,29.995483,-90.281886,Txy_A_E,24,29.994521,-90.278114
Txy_E_001,25,29.995483,-90.281886,Rwy_02_007,12,29.996599,-90.281588
Rwy_02_006,11,29.995604,-90.277425,Txy_A_G,26,29.997633,-90.276458
Txy_A_G,26,29.997633,-90.276458,Txy_G3_G,27,29.995124,-90.265976
Txy_G3_G,27,29.995124,-90.265976,Txy_G_C,28,29.994688,-90.26413
Rwy_02_004,9,29.992575,-90.264904,Txy_G_C,28,29.994688,-90.26413
Txy_G_C,28,29.994688,-90.26413,Txy_G2_G,29,29.994223,-90.26206
Ramp_04_002,40,29.982808,-90.255631,Ramp_04_001,39,29.982724,-90.253882
Txy_S_001,13,29.984993,-90.25262,Ramp_04_001,39,29.982724,-90.253882
Ramp_01_001,30,29.987621,-90.253944,Txy_E_S,15,29.988134,-90.251633
Ramp_01_001,30,29.987621,-90.253944,Ramp_01_002,31,29.986645,-90.254781
Ramp_01_002,31,29.986645,-90.254781,Ramp_01_003,32,29.985967,-90.25535
