n1.id,n1.index,n1.lat,n1.lon,n2.id,n2.index,n2.lat,n2.lon
ramp_06_005,281,42.369163,-71.016465,gate_C_016,203,42.368544,-71.015887
rwy_05_004,54,42.351508,-71.013712,rwy_05_005,55,42.350602,-71.012019
spot_01_02,107,42.362388,-71.022486,ramp_01_006,235,42.362775,-71.02191
rwy_02_006,19,42.363726,-71.005658,txy_F_004,304,42.363494,-71.004893
rwy_03_011,40,42.35522,-70.992359,rwy_03_012,41,42.35468,-70.991632
txy_A_005,123,42.3669,-71.012498,txy_B_Q,71,42.366612,-71.011735
gate_C_021,198,42.367588,-71.013992,ramp_05_005,274,42.367017,-71.013226
gate_B_017,163,42.360183,-71.018501,ramp_03_009,252,42.359556,-71.019029
ramp_07_004,288,42.37218,-71.019515,ramp_07_003,287,42.371852,-71.018746
gate_C_031,188,42.36477,-71.014654,ramp_04_008,264,42.363973,-71.014769
txy_N_004,331,42.376313,-71.007436,txy_N1_001,339,42.376126,-71.006525
txy_N_009,336,42.37739,-71.002084,txy_N_010,337,42.376997,-71.000584
ramp_01_003,232,42.364266,-71.023739,spot_01_05,110,42.364,-71.023529
txy_N_006,333,42.378368,-71.006253,txy_N_005,332,42.377805,-71.006717
spot_01_03,108,42.362879,-71.020974,ramp_01_008,237,42.362938,-71.020691
txy_E_A,119,42.358935,-71.016436,txy_A_001,120,42.360056,-71.01589
ramp_05_005,274,42.367017,-71.013226,gate_C_036,193,42.366361,-71.013948
rwy_06_001,61,42.373398,-71.008853,rwy_01_06,0,42.372316,-71.007402
ramp_06_005,281,42.369163,-71.016465,ramp_06_006,282,42.368757,-71.016821
ramp_C_001,343,42.359604,-71.02096,txy_K_003,99,42.359455,-71.020622
rwy_06_003,63,42.370575,-71.005081,rwy_02_06,13,42.369073,-71.003075
ramp_C_006,347,42.36031,-71.022578,ramp_C_005,100,42.360007,-71.021875
rwy_01_009,10,42.358017,-71.014324,txy_K_001,97,42.357821,-71.01442
txy_D_004,319,42.361316,-70.98949,txy_D2_001,323,42.360736,-70.989215
gate_B_028,170,42.3612,-71.016891,ramp_04_003,259,42.360988,-71.01649
ramp_03_013,256,42.360043,-71.020147,gate_B_005,161,42.360518,-71.019318
rwy_01_007,8,42.365277,-71.01081,txy_F_002,302,42.365025,-71.009955
rwy_02_015,28,42.35127,-71.011693,rwy_02_014,27,42.351782,-71.011448
txy_B_006,82,42.355321,-71.017199,txy_B_005,81,42.354596,-71.016965
ramp_04_010,266,42.364652,-71.016273,gate_B_036,178,42.363709,-71.016611
txy_G_001,321,42.36055,-71.000927,rwy_03_008,37,42.362068,-71.001516
txy_B_K,75,42.358142,-71.015836,txy_K_001,97,42.357821,-71.01442
ramp_02_003,242,42.362204,-71.02346,ramp_02_004,243,42.361906,-71.023484
rwy_02_007,20,42.362099,-71.006446,rwy_02_006,19,42.363726,-71.005658
spot_01_02,107,42.362388,-71.022486,ramp_03_002,245,42.362165,-71.02261
rwy_02_004,17,42.371978,-71.00166,rwy_02_06,13,42.369073,-71.003075
ramp_01_006,235,42.362775,-71.02191,gate_B_008,153,42.361989,-71.02133
rwy_05_005,55,42.350602,-71.012019,rwy_05_006,56,42.349619,-71.010163
gate_A_016,144,42.362283,-71.024558,ramp_02_003,242,42.362204,-71.02346
ramp_02_006,101,42.360824,-71.023193,spot_01_08,104,42.360401,-71.022769
